gameId,trialNum,repNum,target,original_pct_correct,message_history,target_history,correctness_history,selection_history,message,condition
LzNv7CD7gRuxpk7cQ,49,4,D,1,[],[],[],[],"[{""role"":""describer"",""text"":""Man reading book standing facing left"",""message_number"":1}]",yoked
LzNv7CD7gRuxpk7cQ,50,4,F,1,[],[],[],[],"[{""role"":""describer"",""text"":""Man with knee up facing left"",""message_number"":1}]",yoked
LzNv7CD7gRuxpk7cQ,51,4,C,1,[],[],[],[],"[{""role"":""describer"",""text"":""ghost"",""message_number"":1}]",yoked
LzNv7CD7gRuxpk7cQ,52,4,J,1,[],[],[],[],"[{""role"":""describer"",""text"":""candle"",""message_number"":1}]",yoked
LzNv7CD7gRuxpk7cQ,53,4,I,1,[],[],[],[],"[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}]",yoked
LzNv7CD7gRuxpk7cQ,54,4,A,1,[],[],[],[],"[{""role"":""describer"",""text"":""marching man with flag over shoulder"",""message_number"":1}]",yoked
LzNv7CD7gRuxpk7cQ,55,4,H,1,[],[],[],[],"[{""role"":""describer"",""text"":""grave stone"",""message_number"":1}]",yoked
LzNv7CD7gRuxpk7cQ,56,4,B,1,[],[],[],[],"[{""role"":""describer"",""text"":""angel"",""message_number"":1}]",yoked
LzNv7CD7gRuxpk7cQ,57,4,L,1,[],[],[],[],"[{""role"":""describer"",""text"":""man on parallelogram"",""message_number"":1}]",yoked
LzNv7CD7gRuxpk7cQ,58,4,G,1,[],[],[],[],"[{""role"":""describer"",""text"":""tango dancer"",""message_number"":1}]",yoked
LzNv7CD7gRuxpk7cQ,59,4,E,1,[],[],[],[],"[{""role"":""describer"",""text"":""indian"",""message_number"":1}]",yoked
LzNv7CD7gRuxpk7cQ,60,5,I,1,[],[],[],[],"[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}]",yoked
LzNv7CD7gRuxpk7cQ,61,5,L,1,[],[],[],[],"[{""role"":""describer"",""text"":""on parallelogram"",""message_number"":1}]",yoked
LzNv7CD7gRuxpk7cQ,62,5,D,1,[],[],[],[],"[{""role"":""describer"",""text"":""book reader facing left"",""message_number"":1}]",yoked
LzNv7CD7gRuxpk7cQ,63,5,B,1,[],[],[],[],"[{""role"":""describer"",""text"":""angel"",""message_number"":1}]",yoked
LzNv7CD7gRuxpk7cQ,64,5,J,1,[],[],[],[],"[{""role"":""describer"",""text"":""candle"",""message_number"":1}]",yoked
LzNv7CD7gRuxpk7cQ,65,5,K,1,[],[],[],[],"[{""role"":""describer"",""text"":""on triangle"",""message_number"":1}]",yoked
LzNv7CD7gRuxpk7cQ,66,5,E,1,[],[],[],[],"[{""role"":""describer"",""text"":""indian"",""message_number"":1}]",yoked
LzNv7CD7gRuxpk7cQ,67,5,C,1,[],[],[],[],"[{""role"":""describer"",""text"":""ghost"",""message_number"":1}]",yoked
LzNv7CD7gRuxpk7cQ,68,5,A,1,[],[],[],[],"[{""role"":""describer"",""text"":""flag bearer"",""message_number"":1}]",yoked
LzNv7CD7gRuxpk7cQ,69,5,H,1,[],[],[],[],"[{""role"":""describer"",""text"":""grave stone"",""message_number"":1}]",yoked
LzNv7CD7gRuxpk7cQ,70,5,G,1,[],[],[],[],"[{""role"":""describer"",""text"":""tango dancer"",""message_number"":1}]",yoked
LzNv7CD7gRuxpk7cQ,71,5,F,1,[],[],[],[],"[{""role"":""describer"",""text"":""sitting knees up"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,0,0,F,1,[],[],[],[],"[{""role"":""describer"",""text"":""it's like a man sitting on the ground"",""message_number"":1},{""role"":""describer"",""text"":""he is facing to the left of the screen"",""message_number"":2},{""role"":""matcher"",""text"":""are his knees up"",""message_number"":3}]",yoked
x8BXJBHh3RxchPoHv,1,0,C,1,[],[],[],[],"[{""role"":""describer"",""text"":""it's like a ghost type figure"",""message_number"":1},{""role"":""describer"",""text"":""arms raised"",""message_number"":2},{""role"":""describer"",""text"":""leaning to the left"",""message_number"":3},{""role"":""matcher"",""text"":""its right arm is higher"",""message_number"":4},{""role"":""describer"",""text"":""slightly"",""message_number"":5}]",yoked
x8BXJBHh3RxchPoHv,2,0,B,0.25,[],[],[],[],"[{""role"":""describer"",""text"":""like someone kneeling"",""message_number"":1},{""role"":""describer"",""text"":""facing to the right of screen"",""message_number"":2},{""role"":""matcher"",""text"":""arms together or spread"",""message_number"":3},{""role"":""matcher"",""text"":""arms raised"",""message_number"":4},{""role"":""describer"",""text"":""arms raised"",""message_number"":5}]",yoked
x8BXJBHh3RxchPoHv,3,0,I,1,[],[],[],[],"[{""role"":""describer"",""text"":""reminds me of a figure skater"",""message_number"":1},{""role"":""describer"",""text"":""one leg raised behind them"",""message_number"":2},{""role"":""describer"",""text"":""they are facing to the left of screen"",""message_number"":3},{""role"":""matcher"",""text"":""both arms forward"",""message_number"":4},{""role"":""describer"",""text"":""both arms stretched to the left"",""message_number"":5}]",yoked
x8BXJBHh3RxchPoHv,4,0,E,1,[],[],[],[],"[{""role"":""describer"",""text"":""like a sitting bunny rabbit"",""message_number"":1},{""role"":""describer"",""text"":""facing to the right of screen"",""message_number"":2},{""role"":""describer"",""text"":""two triangles on the head like ears"",""message_number"":3}]",yoked
x8BXJBHh3RxchPoHv,5,0,J,1,[],[],[],[],"[{""role"":""describer"",""text"":""quite a large block like figure"",""message_number"":1},{""role"":""describer"",""text"":""solid on the left hand side"",""message_number"":2},{""role"":""matcher"",""text"":""pointing right"",""message_number"":3},{""role"":""describer"",""text"":""yeah kind of one arm to the right"",""message_number"":4},{""role"":""describer"",""text"":""at the top"",""message_number"":5}]",yoked
x8BXJBHh3RxchPoHv,6,0,A,1,[],[],[],[],"[{""role"":""describer"",""text"":""this one has dangling legs"",""message_number"":1},{""role"":""describer"",""text"":""it reminds me of someone like hanging off the edge of something"",""message_number"":2},{""role"":""describer"",""text"":""head is on the right hand side"",""message_number"":3}]",yoked
x8BXJBHh3RxchPoHv,7,0,L,1,[],[],[],[],"[{""role"":""describer"",""text"":""facing to the right"",""message_number"":1},{""role"":""describer"",""text"":""knees seem to be bent"",""message_number"":2},{""role"":""describer"",""text"":""but not kneeling all the way down"",""message_number"":3},{""role"":""describer"",""text"":""could be holding a book or pointing to the right"",""message_number"":4},{""role"":""matcher"",""text"":""holding a tray"",""message_number"":5},{""role"":""matcher"",""text"":""no feet up behind them"",""message_number"":6},{""role"":""describer"",""text"":""their legs are a kind of zigzag"",""message_number"":7},{""role"":""matcher"",""text"":""back flat"",""message_number"":8},{""role"":""matcher"",""text"":""it's the one crouched down"",""message_number"":9},{""role"":""describer"",""text"":""yeah crouching is a good word"",""message_number"":10},{""role"":""matcher"",""text"":""both arms together pointing right"",""message_number"":11},{""role"":""matcher"",""text"":""there are two similar ones one has feet up the other not but i get you"",""message_number"":12}]",yoked
x8BXJBHh3RxchPoHv,8,0,K,1,[],[],[],[],"[{""role"":""describer"",""text"":""ah, maybe this is the similar one to last time"",""message_number"":1},{""role"":""describer"",""text"":""kneeling"",""message_number"":2},{""role"":""describer"",""text"":""feet up behind"",""message_number"":3},{""role"":""describer"",""text"":""hand pointing to the right"",""message_number"":4}]",yoked
x8BXJBHh3RxchPoHv,9,0,D,1,[],[],[],[],"[{""role"":""describer"",""text"":""facing to the left"",""message_number"":1},{""role"":""describer"",""text"":""holding a book or something like that"",""message_number"":2},{""role"":""matcher"",""text"":""do they have a wizards sleeve"",""message_number"":3},{""role"":""describer"",""text"":""sort of reminds me of someone giving a sermon"",""message_number"":4}]",yoked
x8BXJBHh3RxchPoHv,10,0,H,1,[],[],[],[],"[{""role"":""describer"",""text"":""almost like a swaddled baby"",""message_number"":1},{""role"":""describer"",""text"":""slight protrusion of a foot on the right"",""message_number"":2},{""role"":""matcher"",""text"":""facing right"",""message_number"":3},{""role"":""describer"",""text"":""no arms visible"",""message_number"":4},{""role"":""matcher"",""text"":""otherwise kneeling without arms or legs"",""message_number"":5}]",yoked
x8BXJBHh3RxchPoHv,11,0,G,1,[],[],[],[],"[{""role"":""describer"",""text"":""this reminds me of the dancer emoji"",""message_number"":1},{""role"":""describer"",""text"":""arm and leg out to the right"",""message_number"":2}]",yoked
x8BXJBHh3RxchPoHv,12,1,E,1,[],[],[],[],"[{""role"":""describer"",""text"":""It is the bunny rabbit"",""message_number"":1},{""role"":""describer"",""text"":""two triangles for ears"",""message_number"":2}]",yoked
x8BXJBHh3RxchPoHv,13,1,B,0.5,[],[],[],[],"[{""role"":""describer"",""text"":""Kneeling down with arms spread wide"",""message_number"":1},{""role"":""describer"",""text"":""facing right"",""message_number"":2}]",yoked
x8BXJBHh3RxchPoHv,14,1,C,1,[],[],[],[],"[{""role"":""describer"",""text"":""the ghost looking figure leaning to the left"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,15,1,K,1,[],[],[],[],"[{""role"":""describer"",""text"":""kneeling down with arms pointing towards the right"",""message_number"":1},{""role"":""matcher"",""text"":""kneeling not crouching"",""message_number"":2},{""role"":""describer"",""text"":""full kneeling"",""message_number"":3},{""role"":""matcher"",""text"":""feet up sorry haha"",""message_number"":4}]",yoked
x8BXJBHh3RxchPoHv,16,1,H,1,[],[],[],[],"[{""role"":""describer"",""text"":""like the swaddled baby"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,17,1,G,1,[],[],[],[],"[{""role"":""describer"",""text"":""the dance emoji"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,18,1,F,1,[],[],[],[],"[{""role"":""describer"",""text"":""sat down facing left"",""message_number"":1},{""role"":""describer"",""text"":""knees up"",""message_number"":2}]",yoked
x8BXJBHh3RxchPoHv,19,1,A,1,[],[],[],[],"[{""role"":""describer"",""text"":""the person hanging off something"",""message_number"":1},{""role"":""describer"",""text"":""dangly legs"",""message_number"":2},{""role"":""describer"",""text"":""left foot higher than the other"",""message_number"":3}]",yoked
x8BXJBHh3RxchPoHv,20,1,J,1,[],[],[],[],"[{""role"":""describer"",""text"":""head and large body"",""message_number"":1},{""role"":""describer"",""text"":""left side of body solid"",""message_number"":2},{""role"":""describer"",""text"":""right side with a small arm pointing right"",""message_number"":3}]",yoked
x8BXJBHh3RxchPoHv,21,1,L,1,[],[],[],[],"[{""role"":""describer"",""text"":""crouching down with arms together pointing right"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,22,1,D,1,[],[],[],[],"[{""role"":""describer"",""text"":""person giving a sermon"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2}]",yoked
x8BXJBHh3RxchPoHv,23,1,I,1,[],[],[],[],"[{""role"":""describer"",""text"":""figure skater"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,24,2,C,1,[],[],[],[],"[{""role"":""describer"",""text"":""ghost leaning left"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,25,2,A,1,[],[],[],[],"[{""role"":""describer"",""text"":""person hanging off ledge"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,26,2,E,1,[],[],[],[],"[{""role"":""describer"",""text"":""bunny rabbit"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,27,2,L,1,[],[],[],[],"[{""role"":""describer"",""text"":""crouching facing right"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,28,2,J,1,[],[],[],[],"[{""role"":""describer"",""text"":""blocky body"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,29,2,B,1,[],[],[],[],"[{""role"":""describer"",""text"":""kneeling with arms on each side"",""message_number"":1},{""role"":""describer"",""text"":""looking down slightly"",""message_number"":2}]",yoked
x8BXJBHh3RxchPoHv,30,2,K,1,[],[],[],[],"[{""role"":""describer"",""text"":""kneeling facing right"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,31,2,G,1,[],[],[],[],"[{""role"":""describer"",""text"":""dancing emoji"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,32,2,H,1,[],[],[],[],"[{""role"":""describer"",""text"":""baby swaddled"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,33,2,I,1,[],[],[],[],"[{""role"":""describer"",""text"":""figure skater"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,34,2,D,1,[],[],[],[],"[{""role"":""describer"",""text"":""giving sermon"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2}]",yoked
x8BXJBHh3RxchPoHv,35,2,F,1,[],[],[],[],"[{""role"":""describer"",""text"":""sitting down"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2},{""role"":""describer"",""text"":""knees up"",""message_number"":3}]",yoked
x8BXJBHh3RxchPoHv,36,3,H,1,[],[],[],[],"[{""role"":""describer"",""text"":""swaddled baby"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,37,3,D,1,[],[],[],[],"[{""role"":""describer"",""text"":""sermon"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,38,3,E,1,[],[],[],[],"[{""role"":""describer"",""text"":""bunny rabbit"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,39,3,A,1,[],[],[],[],"[{""role"":""describer"",""text"":""dangling"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,40,3,J,1,[],[],[],[],"[{""role"":""describer"",""text"":""blocky body arm to the right"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,41,3,B,1,[],[],[],[],"[{""role"":""describer"",""text"":""looking down slightly kneeling on the ground"",""message_number"":1},{""role"":""describer"",""text"":""right arm higher than the other"",""message_number"":2},{""role"":""matcher"",""text"":""the crouching guy"",""message_number"":3},{""role"":""matcher"",""text"":""arms pointing to both sides"",""message_number"":4},{""role"":""describer"",""text"":""no kneeling"",""message_number"":5},{""role"":""matcher"",""text"":""arms on different sides"",""message_number"":6},{""role"":""matcher"",""text"":""arms stretched kneeling guy"",""message_number"":7}]",yoked
x8BXJBHh3RxchPoHv,42,3,K,1,[],[],[],[],"[{""role"":""describer"",""text"":""kneeling, arms up to the right, feet up"",""message_number"":1},{""role"":""matcher"",""text"":""i think this one looks like it is praying maybe"",""message_number"":2}]",yoked
x8BXJBHh3RxchPoHv,43,3,G,1,[],[],[],[],"[{""role"":""describer"",""text"":""dancer"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,44,3,L,1,[],[],[],[],"[{""role"":""describer"",""text"":""crouching"",""message_number"":1},{""role"":""describer"",""text"":""arms up facing right"",""message_number"":2}]",yoked
x8BXJBHh3RxchPoHv,45,3,F,1,[],[],[],[],"[{""role"":""describer"",""text"":""sitting down facing left"",""message_number"":1},{""role"":""describer"",""text"":""knees up"",""message_number"":2}]",yoked
x8BXJBHh3RxchPoHv,46,3,I,1,[],[],[],[],"[{""role"":""describer"",""text"":""figure skater"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,47,3,C,1,[],[],[],[],"[{""role"":""describer"",""text"":""ghost"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,48,4,L,1,[],[],[],[],"[{""role"":""describer"",""text"":""crouching"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,49,4,J,1,[],[],[],[],"[{""role"":""describer"",""text"":""blocky"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,50,4,E,1,[],[],[],[],"[{""role"":""describer"",""text"":""bunny"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,51,4,I,1,[],[],[],[],"[{""role"":""describer"",""text"":""skater"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,52,4,G,1,[],[],[],[],"[{""role"":""describer"",""text"":""dancing emoji"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,53,4,D,1,[],[],[],[],"[{""role"":""describer"",""text"":""sermon"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,54,4,B,1,[],[],[],[],"[{""role"":""describer"",""text"":""arms either side facing right"",""message_number"":1},{""role"":""matcher"",""text"":""kneeling"",""message_number"":2}]",yoked
x8BXJBHh3RxchPoHv,55,4,H,1,[],[],[],[],"[{""role"":""describer"",""text"":""swaddled"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,56,4,A,1,[],[],[],[],"[{""role"":""describer"",""text"":""dangling"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,57,4,F,1,[],[],[],[],"[{""role"":""describer"",""text"":""facing left knees up"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,58,4,K,1,[],[],[],[],"[{""role"":""describer"",""text"":""praying right edge of triangle behind"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,59,4,C,1,[],[],[],[],"[{""role"":""describer"",""text"":""ghost"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,60,5,I,1,[],[],[],[],"[{""role"":""describer"",""text"":""skater"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,61,5,B,0.75,[],[],[],[],"[{""role"":""describer"",""text"":""kneeling both arms out"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,62,5,C,1,[],[],[],[],"[{""role"":""describer"",""text"":""ghost"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,63,5,L,1,[],[],[],[],"[{""role"":""describer"",""text"":""crouching"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,64,5,G,1,[],[],[],[],"[{""role"":""describer"",""text"":""dancer emoji"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,65,5,J,1,[],[],[],[],"[{""role"":""describer"",""text"":""blocky"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,66,5,K,1,[],[],[],[],"[{""role"":""describer"",""text"":""praying person"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,67,5,E,1,[],[],[],[],"[{""role"":""describer"",""text"":""bunny"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,68,5,D,1,[],[],[],[],"[{""role"":""describer"",""text"":""sermon"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,69,5,A,1,[],[],[],[],"[{""role"":""describer"",""text"":""dangling"",""message_number"":1}]",yoked
x8BXJBHh3RxchPoHv,70,5,F,1,[],[],[],[],"[{""role"":""describer"",""text"":""sitting down knees up"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2}]",yoked
x8BXJBHh3RxchPoHv,71,5,H,1,[],[],[],[],"[{""role"":""describer"",""text"":""swaddled"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,0,0,K,1,[],[],[],[],"[{""role"":""describer"",""text"":""the picture looks like someone kneeling down on the floor and holding their hands out in front of them, feet sticking up behind them, elbows sticking out slightly behind their back"",""message_number"":1},{""role"":""matcher"",""text"":""which way is the square on their head"",""message_number"":2},{""role"":""matcher"",""text"":""is it a diamond"",""message_number"":3},{""role"":""describer"",""text"":""yeah like a diamond"",""message_number"":4}]",yoked
zviCQXNM4xWoYTmoY,1,0,B,0.6,[],[],[],[],"[{""role"":""describer"",""text"":""I guess it looks like a dog sitting down, with a big pointy face, a diamond on it's head and a triangle on the back of it's head"",""message_number"":1},{""role"":""describer"",""text"":""Hard to describe"",""message_number"":2},{""role"":""matcher"",""text"":""is the base like a lightning bolt"",""message_number"":3},{""role"":""matcher"",""text"":""or is it a backwards l shape"",""message_number"":4},{""role"":""describer"",""text"":""the main body isn't a clear shape, but the diamond and triangle on the top are clear"",""message_number"":5}]",yoked
zviCQXNM4xWoYTmoY,2,0,J,1,[],[],[],[],"[{""role"":""describer"",""text"":""okay it has a straight left edge and a diamond on the top"",""message_number"":1},{""role"":""describer"",""text"":""sort of like half a candle"",""message_number"":2}]",yoked
zviCQXNM4xWoYTmoY,3,0,C,1,[],[],[],[],"[{""role"":""describer"",""text"":""person leaning backwards with arms in the air"",""message_number"":1},{""role"":""matcher"",""text"":""Is the body a parallelogram"",""message_number"":2}]",yoked
zviCQXNM4xWoYTmoY,4,0,L,0.6,[],[],[],[],"[{""role"":""describer"",""text"":""person bending their knees and holding hands out in front of them diamond head"",""message_number"":1},{""role"":""matcher"",""text"":""same as before"",""message_number"":2},{""role"":""describer"",""text"":""just bending knees, not kneeling down"",""message_number"":3}]",yoked
zviCQXNM4xWoYTmoY,5,0,E,1,[],[],[],[],"[{""role"":""describer"",""text"":""two triangles on the head"",""message_number"":1},{""role"":""matcher"",""text"":""Triangle body too"",""message_number"":2},{""role"":""matcher"",""text"":""looks like a bunny"",""message_number"":3},{""role"":""describer"",""text"":""body is triangle"",""message_number"":4},{""role"":""matcher"",""text"":""lightning bolt base"",""message_number"":5},{""role"":""describer"",""text"":""body looks like a mountain"",""message_number"":6},{""role"":""matcher"",""text"":""yes like a triangle"",""message_number"":7},{""role"":""matcher"",""text"":""Small triangle for feet"",""message_number"":8}]",yoked
zviCQXNM4xWoYTmoY,6,0,G,1,[],[],[],[],"[{""role"":""describer"",""text"":""erm like lots of weird shapes Doesn't look like anything"",""message_number"":1},{""role"":""matcher"",""text"":""Small triangle in bottom right"",""message_number"":2},{""role"":""describer"",""text"":""flat base bottom left, diamond near the top, small triangle bottom right"",""message_number"":3}]",yoked
zviCQXNM4xWoYTmoY,7,0,A,0.8,[],[],[],[],"[{""role"":""describer"",""text"":""like a person walking lifting one foot up, leaning head back a bit, holding a cloth in front of them"",""message_number"":1},{""role"":""matcher"",""text"":""square on their back"",""message_number"":2},{""role"":""describer"",""text"":""lifting the foot up in front of them not behind"",""message_number"":3},{""role"":""matcher"",""text"":""foot lifting up to the left"",""message_number"":4}]",yoked
zviCQXNM4xWoYTmoY,8,0,H,1,[],[],[],[],"[{""role"":""describer"",""text"":""boring shape just one big shape and a diamond on top Like the candle one but not a flat top under the diamond"",""message_number"":1},{""role"":""matcher"",""text"":""there's a triangle on the bottom right"",""message_number"":2},{""role"":""describer"",""text"":""yeah sticks out a bit"",""message_number"":3}]",yoked
zviCQXNM4xWoYTmoY,9,0,D,1,[],[],[],[],"[{""role"":""describer"",""text"":""like a priest holding hands out little feet sticking out at the bottom"",""message_number"":1},{""role"":""matcher"",""text"":""To the left"",""message_number"":2},{""role"":""matcher"",""text"":""hands out to the left"",""message_number"":3},{""role"":""describer"",""text"":""yeah facing left"",""message_number"":4}]",yoked
zviCQXNM4xWoYTmoY,10,0,F,1,[],[],[],[],"[{""role"":""describer"",""text"":""person sitting down with legs out in front of them, facing left, head hanging forwards a bit"",""message_number"":1},{""role"":""matcher"",""text"":""legs bent"",""message_number"":2},{""role"":""matcher"",""text"":""two triangles out the back or no"",""message_number"":3}]",yoked
zviCQXNM4xWoYTmoY,11,0,I,1,[],[],[],[],"[{""role"":""describer"",""text"":""like an ice skater with two triangles sticking out to the left and a tiny one at the right"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,12,1,E,1,[],[],[],[],"[{""role"":""describer"",""text"":""the one with two triangles on the top"",""message_number"":1},{""role"":""matcher"",""text"":""bunny"",""message_number"":2}]",yoked
zviCQXNM4xWoYTmoY,13,1,F,1,[],[],[],[],"[{""role"":""describer"",""text"":""person sitting with legs out bent to the left again"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,14,1,G,1,[],[],[],[],"[{""role"":""describer"",""text"":""the weird shapes again that doesn't look like anything small triangle in bottom right"",""message_number"":1},{""role"":""matcher"",""text"":""Flat bottom"",""message_number"":2},{""role"":""matcher"",""text"":""like a seal balancing a ball on the back of it's head"",""message_number"":3},{""role"":""describer"",""text"":""yeah flat bottom to the left"",""message_number"":4}]",yoked
zviCQXNM4xWoYTmoY,15,1,B,0.6,[],[],[],[],"[{""role"":""describer"",""text"":""diamond and triangle near the top, the rest is one big shape"",""message_number"":1},{""role"":""matcher"",""text"":""the dog"",""message_number"":2},{""role"":""matcher"",""text"":""Small triangle in bottom left"",""message_number"":3},{""role"":""matcher"",""text"":""body with no arms and legs"",""message_number"":4},{""role"":""matcher"",""text"":""candle"",""message_number"":5},{""role"":""matcher"",""text"":""person kneeling down making a star shape with their arms out"",""message_number"":6}]",yoked
zviCQXNM4xWoYTmoY,16,1,K,1,[],[],[],[],"[{""role"":""describer"",""text"":""person kneeling on the floor with feet sticking up behind them, arms out in front Facing right"",""message_number"":1},{""role"":""describer"",""text"":""think it was the first one we did"",""message_number"":2}]",yoked
zviCQXNM4xWoYTmoY,17,1,C,1,[],[],[],[],"[{""role"":""describer"",""text"":""leaning backwards with arms up"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,18,1,L,1,[],[],[],[],"[{""role"":""describer"",""text"":""bending knees, facing right, arms out in front"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,19,1,D,1,[],[],[],[],"[{""role"":""describer"",""text"":""priest facing left arms out"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,20,1,J,0.8,[],[],[],[],"[{""role"":""describer"",""text"":""candle one flat edge on left and top, diamond on top"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,21,1,H,1,[],[],[],[],"[{""role"":""describer"",""text"":""the one that one person thought was the candle one haha"",""message_number"":1},{""role"":""describer"",""text"":""one big shape, diamond bit at the top, small triangle sticking out bottom right"",""message_number"":2},{""role"":""matcher"",""text"":""diamond head, small triangle in bottom right"",""message_number"":3}]",yoked
zviCQXNM4xWoYTmoY,22,1,A,0.8,[],[],[],[],"[{""role"":""describer"",""text"":""person facing left lifting foot up in front of them, leaning head back"",""message_number"":1},{""role"":""matcher"",""text"":""Holding a cloth"",""message_number"":2}]",yoked
zviCQXNM4xWoYTmoY,23,1,I,1,[],[],[],[],"[{""role"":""describer"",""text"":""ice skater with leg out behind"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,24,2,K,0.8,[],[],[],[],"[{""role"":""describer"",""text"":""first one again"",""message_number"":1},{""role"":""describer"",""text"":""kneeling on floor, feet sticking up behind, facing right, arms out in front"",""message_number"":2}]",yoked
zviCQXNM4xWoYTmoY,25,2,G,1,[],[],[],[],"[{""role"":""describer"",""text"":""weird shapes one with small triangle bottom right and flat base"",""message_number"":1},{""role"":""describer"",""text"":""diamond top left"",""message_number"":2}]",yoked
zviCQXNM4xWoYTmoY,26,2,C,1,[],[],[],[],"[{""role"":""describer"",""text"":""leaning back arms up"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,27,2,D,1,[],[],[],[],"[{""role"":""describer"",""text"":""priest"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,28,2,A,1,[],[],[],[],"[{""role"":""describer"",""text"":""lifting foot up in front, holding cloth"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,29,2,I,1,[],[],[],[],"[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,30,2,E,1,[],[],[],[],"[{""role"":""describer"",""text"":""bunny one with two triangles at the top"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,31,2,H,1,[],[],[],[],"[{""role"":""describer"",""text"":""the one that isn't the candle one one big shape and diamond at the top, triangle bottom right"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,32,2,B,1,[],[],[],[],"[{""role"":""describer"",""text"":""dog diamond and triangle at the top"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,33,2,F,1,[],[],[],[],"[{""role"":""describer"",""text"":""person sitting facing left with legs out bent in front of them"",""message_number"":1},{""role"":""matcher"",""text"":""I'm not seeing the dog but I keep getting it right!"",""message_number"":2}]",yoked
zviCQXNM4xWoYTmoY,34,2,L,1,[],[],[],[],"[{""role"":""describer"",""text"":""bending knees and holding hands out, facing right"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,35,2,J,1,[],[],[],[],"[{""role"":""describer"",""text"":""candle"",""message_number"":1}]",yoked
zviCQXNM4xWoYTmoY,36,3,I,1,[],[],[],[],"[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}]",yoked
