gameId,trialNum,repNum,tangram,playerId,role,numPlayers,text,condition,realCorrect,targetNum,activePlayerCount,spans,span_offsets,raw_spans
x8BXJBHh3RxchPoHv,7,0,L,po2Kc9pGb6B3wwFAh,speaker,5,could be holding a book or pointing to the right,5_rotate,4,7,,"[{""span"":""holding a book"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""pointing to the right"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[9,23],[27,48]]","could be holding a book"" METAPHOR PART  
holding a book"" METAPHOR PART  
pointing to the right"" LITERAL PART"
x8BXJBHh3RxchPoHv,7,0,L,7Z4SwRXiCpQkW2LA2,listener,5,holding a tray,5_rotate,4,7,,"[{""span"":""holding a tray"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,14]]","""holding a tray"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,7,0,L,APorxfw5ZESs4jLDh,listener,5,no feet up behind them,5_rotate,4,7,,"[{""span"": ""feet up"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""part_based""}]","[[3, 10]]","""feet up"" METAPHOR PART"
x8BXJBHh3RxchPoHv,7,0,L,po2Kc9pGb6B3wwFAh,speaker,5,their legs are a kind of zigzag,5_rotate,4,7,,"[{""span"": ""legs are a kind of"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""part_based""}, {""span"": ""zigzag"", ""literal_metaphor"": ""literal"", ""part_holistic"": ""part_based""}]","[[6, 24], [25, 31]]","""legs are a kind of"" METAPHOR PART  
""zigzag"" LITERAL PART"
x8BXJBHh3RxchPoHv,7,0,L,uGga7SS34TCLMT65N,listener,5,back flat,5_rotate,4,7,,"[{""span"":""back flat"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,9]]","""back flat"" LITERAL PART"
x8BXJBHh3RxchPoHv,7,0,L,sbbZjCbgL3mgcxuGG,listener,5,it's the one crouched down,5_rotate,4,7,,"[{""span"":""crouched down"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[13,26]]","""It's the one"" METAPHOR HOLISTIC  
""crouched down"" METAPHOR PART"
x8BXJBHh3RxchPoHv,7,0,L,po2Kc9pGb6B3wwFAh,speaker,5,yeah crouching is a good word,5_rotate,4,7,,"[{""span"":""crouching"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[5,14]]","""crouching"" METAPHOR PART"
x8BXJBHh3RxchPoHv,7,0,L,sbbZjCbgL3mgcxuGG,listener,5,both arms together pointing right,5_rotate,4,7,,"[{""span"":""both arms together pointing right"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,33]]","""both arms together pointing right"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,7,0,L,APorxfw5ZESs4jLDh,listener,5,there are two similar ones one has feet up the other not but i get you,5_rotate,4,7,,"[{""span"":""one has feet up"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""the other not"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[27,42],[43,56]]","there are two similar ones  HOLISTIC PART
one has feet up  LITERAL PART
the other not  LITERAL PART
but  (no tag, not a meaningful phrase)
i get you  HOLISTIC PART"
x8BXJBHh3RxchPoHv,8,0,K,po2Kc9pGb6B3wwFAh,speaker,5,"ah, maybe this is the similar one to last time",5_rotate,4,8,,[],[],"""this is the similar one"" METAPHOR HOLISTIC  
""last time"" METAPHOR PART"
x8BXJBHh3RxchPoHv,8,0,K,po2Kc9pGb6B3wwFAh,speaker,5,kneeling,5_rotate,4,8,,"[{""span"":""kneeling"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[0,8]]","""kneeling"" METAPHOR PART"
x8BXJBHh3RxchPoHv,8,0,K,po2Kc9pGb6B3wwFAh,speaker,5,feet up behind,5_rotate,4,8,,"[{""span"": ""feet up behind"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""part_based""}]","[[0, 14]]","""feet up behind"" METAPHOR PART"
x8BXJBHh3RxchPoHv,8,0,K,po2Kc9pGb6B3wwFAh,speaker,5,hand pointing to the right,5_rotate,4,8,,"[{""span"":""hand pointing"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,13]]","""hand pointing"" METAPHOR PART  
""to the right"" LITERAL PART"
x8BXJBHh3RxchPoHv,9,0,D,po2Kc9pGb6B3wwFAh,speaker,5,facing to the left,5_rotate,4,9,,"[{""span"": ""facing to the left"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 18]]","""facing to the left"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,9,0,D,po2Kc9pGb6B3wwFAh,speaker,5,holding a book or something like that,5_rotate,4,9,,"[{""span"":""holding a book"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,14]]","""holding a book"" METAPHOR PART
""something like that"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,9,0,D,sbbZjCbgL3mgcxuGG,listener,5,do they have a wizards sleeve,5_rotate,4,9,,"[{""span"":""a wizards sleeve"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[13,29]]","""do they have"" METAPHOR PART  
""a wizards sleeve"" LITERAL PART"
x8BXJBHh3RxchPoHv,9,0,D,po2Kc9pGb6B3wwFAh,speaker,5,sort of reminds me of someone giving a sermon,5_rotate,4,9,,"[{""span"":""someone giving a sermon"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[22,45]]","""reminds me of someone giving a sermon"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,10,0,H,po2Kc9pGb6B3wwFAh,speaker,5,almost like a swaddled baby,5_rotate,4,10,,"[{""span"":""swaddled baby"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[14,27]]","""almost like a swaddled baby"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,10,0,H,po2Kc9pGb6B3wwFAh,speaker,5,slight protrusion of a foot on the right,5_rotate,4,10,,"[{""span"":""slight protrusion"",""literal_metaphor"":""literal"",""part_holistic"":""part_based""},{""span"":""foot on the right"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,17],[23,40]]","""slight protrusion"" LITERAL PART  
""of a foot"" LITERAL PART  
""on the right"" LITERAL PART"
x8BXJBHh3RxchPoHv,10,0,H,7Z4SwRXiCpQkW2LA2,listener,5,facing right,5_rotate,4,10,,"[{""span"": ""facing right"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 12]]","""facing right"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,10,0,H,po2Kc9pGb6B3wwFAh,speaker,5,no arms visible,5_rotate,4,10,,"[{""span"":""no arms visible"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,15]]","""no arms visible"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,10,0,H,APorxfw5ZESs4jLDh,listener,5,otherwise kneeling without arms or legs,5_rotate,4,10,,"[{""span"":""without arms"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""kneeling"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""legs"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[19,31],[10,18],[35,39]]","""without arms"" METAPHOR PART  
""without legs"" METAPHOR PART  
""kneeling"" METAPHOR PART"
x8BXJBHh3RxchPoHv,11,0,G,po2Kc9pGb6B3wwFAh,speaker,5,this reminds me of the dancer emoji,5_rotate,4,11,,"[{""span"":""dancer emoji"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[23,35]]",this reminds me of the dancer emoji METAPHOR HOLISTIC
x8BXJBHh3RxchPoHv,11,0,G,po2Kc9pGb6B3wwFAh,speaker,5,arm and leg out to the right,5_rotate,4,11,,"[{""span"":""arm"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""leg out"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,3],[8,15]]","""arm and leg out to the right"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,12,1,E,sbbZjCbgL3mgcxuGG,speaker,5,It is the bunny rabbit,5_rotate,4,0,,"[{""span"":""bunny rabbit"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[10,22]]","""It is""  
PART  
(HOLISTIC is not applicable since ""it"" alone is not the whole phrase, and ""is"" is not meaningful per rule)  

(but strictly following the rules, ""is"" is not a meaningful phrase, so no label. Only ""bunny rabbit"" could be considered, but the exact phrase is ""bunny rabbit"". However, the input is ""It is the bunny rabbit"", so the only meaningful phrases are ""bunny rabbit"" and ""it"" (but ""it"" is a pronoun and not descriptive of shape or metaphor). So per the rules, only ""bunny rabbit"" is a meaningful phrase to consider, but it is not labeled because it's a body part/metaphor but not describing posture or shape. Since no clear spans fit the criteria, no labels.) 

But perhaps best to label ""bunny rabbit"" as METAPHOR PART:

""bunny rabbit"" METAPHOR PART  

But the user's instruction says ""label each MEANINGFUL PHRASE"", so perhaps we should split into ""bunny"" and ""rabbit"" but that's not a phrase. Alternatively, maybe the only meaningful phrase is ""bunny rabbit"". Given the instructions, I'll go with:

""bunny rabbit"" METAPHOR PART"
x8BXJBHh3RxchPoHv,12,1,E,sbbZjCbgL3mgcxuGG,speaker,5,two triangles for ears,5_rotate,4,0,,"[{""span"":""two triangles"",""literal_metaphor"":""literal"",""part_holistic"":""part_based""},{""span"":""ears"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,13],[18,22]]","""two triangles for ears"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,13,1,B,sbbZjCbgL3mgcxuGG,speaker,5,Kneeling down with arms spread wide,5_rotate,2,1,,"[{""span"":""arms spread wide"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""Kneeling down"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[19,35],[0,13]]","""kneeling down"" METAPHOR PART  
""arms spread wide"" METAPHOR PART"
x8BXJBHh3RxchPoHv,13,1,B,sbbZjCbgL3mgcxuGG,speaker,5,facing right,5_rotate,2,1,,"[{""span"": ""facing right"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 12]]","""facing right"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,14,1,C,sbbZjCbgL3mgcxuGG,speaker,5,the ghost looking figure leaning to the left,5_rotate,4,2,,"[{""span"":""the ghost looking figure"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""leaning to the left"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[0,24],[25,44]]","""the ghost looking figure"" METAPHOR HOLISTIC  
""leaning"" METAPHOR PART  
""to the left"" LITERAL PART"
x8BXJBHh3RxchPoHv,15,1,K,sbbZjCbgL3mgcxuGG,speaker,5,kneeling down with arms pointing towards the right,5_rotate,4,3,,"[{""span"":""kneeling down"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""arms pointing"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,13],[19,32]]","""kneeling down"" METAPHOR PART  
""arms pointing"" LITERAL PART  
""towards the right"" LITERAL PART"
x8BXJBHh3RxchPoHv,15,1,K,po2Kc9pGb6B3wwFAh,listener,5,kneeling not crouching,5_rotate,4,3,,"[{""span"":""kneeling"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""not crouching"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[0,8],[9,22]]","""kneeling"" METAPHOR PART  
""not crouching"" METAPHOR PART"
x8BXJBHh3RxchPoHv,15,1,K,sbbZjCbgL3mgcxuGG,speaker,5,full kneeling,5_rotate,4,3,,"[{""span"": ""full kneeling"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 13]]","""full kneeling"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,15,1,K,APorxfw5ZESs4jLDh,listener,5,feet up sorry haha,5_rotate,4,3,,"[{""span"":""feet up"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,7]]","""feet up"" METAPHOR PART
""sorry"" LITERAL PART
""haha"" LITERAL PART"
x8BXJBHh3RxchPoHv,16,1,H,sbbZjCbgL3mgcxuGG,speaker,5,like the swaddled baby,5_rotate,4,4,,"[{""span"": ""swaddled baby"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[9, 22]]","""swaddled baby"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,17,1,G,sbbZjCbgL3mgcxuGG,speaker,5,the dance emoji,5_rotate,4,5,,"[{""span"": ""the dance emoji"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 15]]","""the dance emoji"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,18,1,F,sbbZjCbgL3mgcxuGG,speaker,5,sat down facing left,5_rotate,4,6,,"[{""span"":""sat down"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""facing left"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[0,8],[9,20]]","""sat down"" METAPHOR HOLISTIC  
""facing left"" LITERAL PART"
x8BXJBHh3RxchPoHv,18,1,F,sbbZjCbgL3mgcxuGG,speaker,5,knees up,5_rotate,4,6,,"[{""span"": ""knees up"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""part_based""}]","[[0, 8]]","""knees up"" METAPHOR PART"
x8BXJBHh3RxchPoHv,19,1,A,sbbZjCbgL3mgcxuGG,speaker,5,the person hanging off something,5_rotate,4,7,,"[{""span"":""the person"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""hanging off"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[0,10],[11,22]]","""the person"" METAPHOR HOLISTIC  
""hanging off"" METAPHOR PART"
x8BXJBHh3RxchPoHv,19,1,A,sbbZjCbgL3mgcxuGG,speaker,5,dangly legs,5_rotate,4,7,,"[{""span"": ""dangly legs"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""part_based""}]","[[0, 11]]","""dangly legs"" METAPHOR PART"
x8BXJBHh3RxchPoHv,19,1,A,sbbZjCbgL3mgcxuGG,speaker,5,left foot higher than the other,5_rotate,4,7,,"[{""span"": ""left foot higher than the other"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""part_based""}]","[[0, 31]]","""left foot higher than the other"" METAPHOR PART"
x8BXJBHh3RxchPoHv,20,1,J,sbbZjCbgL3mgcxuGG,speaker,5,head and large body,5_rotate,4,8,,"[{""span"":""head"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""and large body"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,4],[5,19]]","""head"" METAPHOR PART  
""and large body"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,20,1,J,sbbZjCbgL3mgcxuGG,speaker,5,left side of body solid,5_rotate,4,8,,"[{""span"":""left side of body"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,17]]","""left side of body"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,20,1,J,sbbZjCbgL3mgcxuGG,speaker,5,right side with a small arm pointing right,5_rotate,4,8,,"[{""span"":""small arm pointing right"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[18,42]]","""right side"" LITERAL PART  
""small arm"" METAPHOR PART  
""pointing right"" LITERAL PART"
x8BXJBHh3RxchPoHv,21,1,L,sbbZjCbgL3mgcxuGG,speaker,5,crouching down with arms together pointing right,5_rotate,4,9,,"[{""span"":""crouching down"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""arms together pointing right"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,14],[20,48]]","""crouching down"" METAPHOR PART
""arms together"" LITERAL PART
""pointing right"" LITERAL PART"
x8BXJBHh3RxchPoHv,22,1,D,sbbZjCbgL3mgcxuGG,speaker,5,person giving a sermon,5_rotate,4,10,,"[{""span"":""person"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""giving a sermon"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[0,6],[7,22]]","""person giving a sermon"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,22,1,D,sbbZjCbgL3mgcxuGG,speaker,5,facing left,5_rotate,4,10,,"[{""span"": ""facing left"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 11]]","""facing left"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,23,1,I,sbbZjCbgL3mgcxuGG,speaker,5,figure skater,5_rotate,4,11,,"[{""span"": ""figure skater"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 13]]","""figure skater"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,24,2,C,uGga7SS34TCLMT65N,speaker,5,ghost leaning left,5_rotate,4,0,,"[{""span"":""ghost"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""leaning left"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[0,5],[6,18]]","""ghost"" METAPHOR PART  
""leaning"" METAPHOR PART  
""left"" LITERAL PART"
x8BXJBHh3RxchPoHv,25,2,A,uGga7SS34TCLMT65N,speaker,5,person hanging off ledge,5_rotate,4,1,,"[{""span"":""person"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""hanging off ledge"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[0,6],[7,24]]","""person hanging"" METAPHOR HOLISTIC  
""off ledge"" LITERAL PART"
x8BXJBHh3RxchPoHv,26,2,E,uGga7SS34TCLMT65N,speaker,5,bunny rabbit,5_rotate,4,2,,"[{""span"": ""bunny rabbit"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 12]]","""bunny rabbit"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,27,2,L,uGga7SS34TCLMT65N,speaker,5,crouching facing right,5_rotate,4,3,,"[{""span"":""crouching"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""facing right"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[0,9],[10,22]]","""crouching"" METAPHOR PART  
""facing right"" LITERAL PART"
x8BXJBHh3RxchPoHv,28,2,J,uGga7SS34TCLMT65N,speaker,5,blocky body,5_rotate,4,4,,"[{""span"":""blocky body"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,11]]","""blocky body"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,29,2,B,uGga7SS34TCLMT65N,speaker,5,kneeling with arms on each side,5_rotate,4,5,,"[{""span"":""kneeling"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""arms on each side"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,8],[14,31]]","""kneeling"" METAPHOR PART  
""arms on each side"" LITERAL PART"
x8BXJBHh3RxchPoHv,29,2,B,uGga7SS34TCLMT65N,speaker,5,looking down slightly,5_rotate,4,5,,"[{""span"": ""looking down"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 12]]","""looking down"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,30,2,K,uGga7SS34TCLMT65N,speaker,5,kneeling facing right,5_rotate,4,6,,"[{""span"":""kneeling"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""facing right"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[0,8],[9,21]]","""kneeling"" METAPHOR PART  
""facing right"" LITERAL PART"
x8BXJBHh3RxchPoHv,31,2,G,uGga7SS34TCLMT65N,speaker,5,dancing emoji,5_rotate,4,7,,"[{""span"": ""dancing emoji"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 13]]","""dancing emoji"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,32,2,H,uGga7SS34TCLMT65N,speaker,5,baby swaddled,5_rotate,4,8,,"[{""span"":""swaddled"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""baby"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[5,13],[0,4]]","""swaddled"" METAPHOR PART"
x8BXJBHh3RxchPoHv,33,2,I,uGga7SS34TCLMT65N,speaker,5,figure skater,5_rotate,4,9,,"[{""span"": ""figure skater"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 13]]","""figure skater"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,34,2,D,uGga7SS34TCLMT65N,speaker,5,giving sermon,5_rotate,4,10,,"[{""span"": ""giving sermon"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 13]]","""giving sermon"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,34,2,D,uGga7SS34TCLMT65N,speaker,5,facing left,5_rotate,4,10,,"[{""span"": ""facing left"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 11]]","""facing left"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,35,2,F,uGga7SS34TCLMT65N,speaker,5,sitting down,5_rotate,4,11,,"[{""span"": ""sitting down"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 12]]","""sitting down"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,35,2,F,uGga7SS34TCLMT65N,speaker,5,facing left,5_rotate,4,11,,"[{""span"": ""facing left"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 11]]","""facing left"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,35,2,F,uGga7SS34TCLMT65N,speaker,5,knees up,5_rotate,4,11,,"[{""span"": ""knees up"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""part_based""}]","[[0, 8]]","""knees up"" METAPHOR PART"
x8BXJBHh3RxchPoHv,36,3,H,APorxfw5ZESs4jLDh,speaker,5,swaddled baby,5_rotate,4,0,,"[{""span"": ""swaddled baby"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 13]]","""swaddled baby"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,37,3,D,APorxfw5ZESs4jLDh,speaker,5,sermon,5_rotate,4,1,,"[{""span"": ""sermon"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 6]]","""sermon"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,38,3,E,APorxfw5ZESs4jLDh,speaker,5,bunny rabbit,5_rotate,4,2,,"[{""span"": ""bunny rabbit"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 12]]","""bunny rabbit"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,39,3,A,APorxfw5ZESs4jLDh,speaker,5,dangling,5_rotate,4,3,,"[{""span"":""dangling"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[0,8]]","""dangling"" METAPHOR PART"
x8BXJBHh3RxchPoHv,40,3,J,APorxfw5ZESs4jLDh,speaker,5,blocky body arm to the right,5_rotate,4,4,,"[{""span"":""blocky body"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""arm to the right"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,11],[12,28]]","""blocky body"" METAPHOR HOLISTIC  
""arm"" METAPHOR PART  
""to the right"" LITERAL PART"
x8BXJBHh3RxchPoHv,41,3,B,APorxfw5ZESs4jLDh,speaker,5,looking down slightly kneeling on the ground,5_rotate,4,5,,"[{""span"":""looking down"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""slightly kneeling on the ground"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[0,12],[13,44]]","looking down slightly METAPHOR HOLISTIC  
kneeling on the ground METAPHOR PART"
x8BXJBHh3RxchPoHv,41,3,B,APorxfw5ZESs4jLDh,speaker,5,right arm higher than the other,5_rotate,4,5,,"[{""span"":""right arm higher than the other"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,31]]","""right arm higher than the other"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,41,3,B,po2Kc9pGb6B3wwFAh,listener,5,the crouching guy,5_rotate,4,5,,"[{""span"": ""the crouching guy"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 17]]","""the crouching guy"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,41,3,B,sbbZjCbgL3mgcxuGG,listener,5,arms pointing to both sides,5_rotate,4,5,,"[{""span"":""arms pointing to both sides"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,27]]","""arms pointing to both sides"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,41,3,B,APorxfw5ZESs4jLDh,speaker,5,no kneeling,5_rotate,4,5,,"[{""span"": ""no kneeling"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 11]]","""no kneeling"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,41,3,B,uGga7SS34TCLMT65N,listener,5,arms on different sides,5_rotate,4,5,,"[{""span"": ""arms on different sides"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""part_based""}]","[[0, 23]]","""arms on different sides"" METAPHOR PART"
x8BXJBHh3RxchPoHv,41,3,B,po2Kc9pGb6B3wwFAh,listener,5,arms stretched kneeling guy,5_rotate,4,5,,"[{""span"": ""arms stretched"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""part_based""}, {""span"": ""kneeling guy"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 14], [15, 27]]","""arms stretched"" METAPHOR PART  
""kneeling guy"" METAPHOR HOLISTIC"
x8BXJBHh3RxchPoHv,42,3,K,APorxfw5ZESs4jLDh,speaker,5,"kneeling, arms up to the right, feet up",5_rotate,4,6,,"[{""span"":""kneeling"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""},{""span"":""arms up to the right"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""},{""span"":""feet up"",""literal_metaphor"":""metaphorical"",""part_holistic"":""part_based""}]","[[0,8],[10,30],[32,39]]","""kneeling"" METAPHOR PART
""arms up to the right"" LITERAL PART
""feet up"" LITERAL PART"
x8BXJBHh3RxchPoHv,42,3,K,po2Kc9pGb6B3wwFAh,listener,5,i think this one looks like it is praying maybe,5_rotate,4,6,,"[{""span"":""praying"",""literal_metaphor"":""metaphorical"",""part_holistic"":""holistic""}]","[[34,41]]","""looks like it"" METAPHOR HOLISTIC  
""is"" (not labeled, too short/function word)  
""praying"" METAPHOR HOLISTIC  
""maybe"" (not labeled, too short/function word)"
x8BXJBHh3RxchPoHv,43,3,G,APorxfw5ZESs4jLDh,speaker,5,dancer,5_rotate,4,7,,"[{""span"": ""dancer"", ""literal_metaphor"": ""metaphorical"", ""part_holistic"": ""holistic""}]","[[0, 6]]","""dancer"" METAPHOR HOLISTIC"
